file_id,presid,url,time,title,presenter
389,1498350,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498350&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg2,2:15 PM – 2:30 PM US PT,Enhancing antimicrobial stewardship capacity building and communication across multidisciplinary departments in Chinese hospitals: a national qualitative study,"Presenting Author: – Hangzhou Normal University Xiaomin Wang, PhD Co-Author: – Zhejiang University Xudong Zhou, PhD"
389,1498346,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498346&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg2,2:30 PM – 2:45 PM US PT,,"Presenting Author: – University of Rochester Medical Center Mike Sportiello, PhD (he/him/his) Co-Author: – Univ. of Rochester Colleen Burgoyne, FNP Co-Author: – University of Rochester School of Medicine and Dentistry Alexandra Yamshchikov, MD"
389,1498340,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498340&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg2,2:45 PM – 3:00 PM US PT,Antibiotic Stewardship at a New York City Public Hospital NICU using Neonatal Early-Onset Sepsis Calculator in the Presence of Maternal Chorioamnionitis,"Presenting Author: – Baylor College of Medicine at Texas Children's Hospital Gabriela A. Rodas Cedeno, MD (she/her/hers) Co-Author: – Icahn School of Medicine at Mount Sinai Adila Chamavaliyathil, Resident Co-Author: – Icahn School of Medicine at Mount Sinai Jean-Marco Verdi, Resident Co-Author: – Icahn School of Medicine at Mount Sinai Jairus Flores, Resident Co-Author: – Icahn School of Medicine at Mount Sinai Lawrence Noble, Attending Co-Author: – New York City Health and Hospitals Thaina Rousseau-Pierre, Attending Co-Author: – Icahn School of Medicine at Mount Sinai Jennifer Pintiliano, Attending Co-Author: – Icahn School of Medicine at Mount Sinai Uday Patil, Neonatology Attending"
390,1498360,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498360&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,1:45 PM – 1:57 PM US PT,,"Presenting Author: – University of Kentucky Evelyn Villacorta Cari, MD Co-Author: – University of Kentucky Armaghan-E-Rehman Mansoor, MD Co-Author: – The University of Kentucky Alice C. Thornton, MD Co-Author: – University of Kentucky Alisha Clemons, APRN Co-Author: – University of Kentucky Ryan P. Mynatt, PharmD (he/him/his) Co-Author: – University of Kentucky HealthCare Ashley Logan, PharmD Co-Author: – UK HealthCare Donna R. Burgess, RPh Co-Author: – University of Kentucky OPAT team, n/a Co-Author: – University of Kentucky Jaime Soria, MD"
390,1498356,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498356&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,1:57 PM – 2:09 PM US PT,"Social Determinants of Vaccine Uptake: The Impact of Race and Vulnerability on Influenza, SARS-CoV-2, and RSV Vaccination Rates","Co-Author: – Case Western Reserve University Zainab Albar, MBBS, PhD Co-Author: – University Hospitals Christopher Ladikos, MPH Co-Author: – Case Western Reserve University Daniel J. Tisch, PhD, MPH Co-Author: – Case Western Reserve University Hospitals Robert Salata, MD Presenting Author: – Case Western Reserve University Elie Saade, MD, MPH, FIDSA"
390,1498352,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498352&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,2:09 PM – 2:21 PM US PT,Impact of Updated 2020 Public Health Service Guidelines on Deceased Organ Donors and Transplant Recipients,"Presenting Author: – United Network for Organ Sharing Dzhuliyana Handarova, MPH (she/her/hers) Co-Author: – United Network for Organ Sharing Jesse Howell, MPH Co-Author: – Cincinnati Children's Hospital Lara A. Danziger-Isakov, MD, MPH Co-Author: – Emory University School of Medicine Stephanie M. Pouch, MD, MS, FAST"
390,1498348,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498348&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,2:21 PM – 2:33 PM US PT,Closing Care Gaps: Optimizing Pre-Transplant Testing,"Presenting Author: – University of Utah Sabrina E. Newstead, MD (she/her/hers) Co-Author: – University of Utah Neeraja Swaminathan, MBBS Co-Author: – University of Utah Health Hannah Imlay, MD, MS (she/her/hers)"
390,1498344,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498344&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,2:33 PM – 2:45 PM US PT,Early Discontinuation of Empiric Antibiotics for Febrile Neutropenia in Pediatric Allogeneic Haploidentical Hematopoietic Cell Transplant Recipients,"Presenting Author: – St. Jude Children's Research Hospital Sandra Castejon Ramirez, MD (she/her/hers) Co-Author: – St. Jude Children's Research Hospital Jose Amadeo A. Ferrolino, III, MD, MPH Co-Author: – St. Jude Children's Research Hospital Kim J. Allison, RN Co-Author: – St. Jude Children's Research Hospital Pamela Merritt, n/a Co-Author: – St. Jude Children's Research Hospital Megan Peterson, n/a Co-Author: – St. Jude Children's Research Hospital Amanda Cole, n/a Co-Author: – St. Jude Children's Research Hospital Amber Davis, n/a Co-Author: – St. Jude Children's Research Hospital Ashleigh Gowen, RN, BSN Co-Author: – St. Jude Children's Research Hospital Li Tang, PhD Co-Author: – St. Jude Children's Research Hospital Guangjin Luo, n/a Co-Author: – St. Jude Children's Research Hospital Ronald H. Dallas, PhD Co-Author: – University of California, San Francisco Rachel L. Wattier, MD, MHS (she/her/hers) Co-Author: – St. Jude Children's Research Hospital Diego R. Hijano, MD, MSc (he/him/his) Co-Author: – St. Jude Children's Research Hospital Gabriela Maron, MD, MS (she/her/hers)"
390,1498342,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498342&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg0,2:45 PM – 2:57 PM US PT,Back to School Unequal: Neighborhood Disadvantage and Asthma-related Emergency Department Visits in School-Aged Children,"Presenting Author: – University of Texas at Austin Peter Dunphy, BA Co-Author: – University of Texas at Austin Elizabeth Matsui, MD, MHS Co-Author: – The University of Texas at Austin Paul Rathouz, PhD Co-Author: – The University of Texas at Austin Dell Medical School Sarah Chambliss, MSE, PhD Co-Author: – The University of Texas at Austin Rebecca Zárate, PhD Co-Author: – The University of Texas at Austin Susan Balcer-Whaley, MPH Co-Author: – Dell Medical School, University of Texas at Austin Darlene Bhavnani, PhD, MPH (she/her/hers)"
392,1498359,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498359&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,1:45 PM – 1:57 PM US PT,A Hot Topic: the Relationship Between Climate Variability and Vector Specific Trends in Tick-Borne Diseases in New Jersey,"Presenting Author: – Stanford Health Care (current), Rutgers Robert Wood Johnson Medical School (past) Evelyn Wu, MD (she/her/hers) Co-Author: – Rutgers Global Health Institute; Rutgers Robert Wood Johnson Medical School Bobby Brooke Herrera, PhD Co-Author: – Rutgers Global Health Institute; Rutgers Robert Wood Johnson Medical School Prince Baffour Tonto, PhD Co-Author: – Rutgers University Ernest Mario School of Pharmacy & Robert Wood Johnson University Hospital Navaneeth Narayanan, PharmD, MPH, BCIDP Co-Author: – TIGMER/Laredo Medical Center Moulika Baireddy, DO Co-Author: – Office of the NJ State Climatologist, Rutgers University Mathieu Gerbush, MS Co-Author: – Office of the NJ State Climatologist, Rutgers University David A. Robinson, PhD Co-Author: – Rutgers Robert Wood Johnson Medical School Thomas Kirn, MD PhD Co-Author: – Rutgers Robert Wood Johnson Medical School Ahmed Abdul Azim, MD Co-Author: – Rutgers Robert Wood Johnson Medical School John P. Mills, MD Co-Author: – Rutgers Robert Wood Johnson Medical School Keith S. Kaye, MD, MPH"
392,1498355,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498355&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,1:57 PM – 2:09 PM US PT,,"Presenting Author: – Atlanta VA Lauren Epstein, MD, MS Co-Author: – Veterans Health Administration Ariana Paredes-Vincent, MPH, PMP Co-Author: – Veterans Health Administration Christopher Ogston, medical student Co-Author: – Michael E. DeBakey VAMC and Baylor College of Medicine Maria C. Rodriguez-Barradas, MD Co-Author: – Case Western Reserve University/ Louis Stokes Cleveland VA Medical Center Robert A. Bonomo, MD (he/him/his) Co-Author: – Durham VA Medical Center/DUke Christopher Woods, MD, MPH Co-Author: – James J Peters VAMC Sheldon T. Brown, MD"
392,1498351,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498351&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,2:09 PM – 2:21 PM US PT,"National Trends and Racial Disparities in Sepsis-Related Mortality in Children in the United States, 1999-2019","Presenting Author: – No Affiliation Ladonna Boasiako, MD, MPH, MSHI Co-Author: – Unaffiliated Patricia pappoe, MBCHB Co-Author: – Department of Child Health, Korle Bu Teaching Hospital Manye Ami Asante-Darko, MBChB Co-Author: – Ho Teaching Hospital Felix Nii Saka Allotey, MbCHb, Bsc, MbChb Co-Author: – University of Ghana Medical Centre Jennifer Peseo, MBChB Co-Author: – Korle Bu Teaching Hospital, Accra Chidinma S. Ononogbu, MbChb Co-Author: – Valley Children's Pediatric Residency Program Fredrick Dapaah-Siakwan, MD"
392,1498347,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498347&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,2:21 PM – 2:33 PM US PT,,"Co-Author: – China Medical University Hospital Yu-Chao Lin, MD Co-Author: – China Medical University Hospital Yi-Ching Chang, MS Co-Author: – China Medical University Hospital Che-Chen Lin, MS Co-Author: – China Medical University Hospital Chin-Chi Kuo, MD, PhD Presenting Author: – Big Data Center, China Medical University Hospital, Taichung, Taiwan Hsiu-Yin Chiang, PhD"
392,1498343,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498343&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,2:33 PM – 2:45 PM US PT,Pathogen-Harboring Ticks are Prevalent in Suburban Green Spaces in Central North Carolina,"Presenting Author: – University of Illinois College of Medicine at Peoria Abigail Schulz, BS Co-Author: – University of Leeds Jack Dalton, MPH Co-Author: – Institute for Global Health and Infectious Diseases, University of North Carolina Haley Abernathy, BS Co-Author: – University of North Carolina at Chapel Hill Lanya Evans, MS Co-Author: – North Carolina State University Johnathan Hicks, n/a Co-Author: – North Carolina State University Adjaratou Diouf, n/a Co-Author: – University of North Carolina at Chapel Hill Dana Giandomenico, MPH, CPH, REHS Co-Author: – University of North Carolina at Chapel Hill Ross M. Boyce, MD, MSc"
392,1498341,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498341&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg3,2:45 PM – 2:57 PM US PT,"High Rates of Bacteremia and Fluoroquinolone Resistance during an Outbreak of Shigellosis among People Experiencing Homelessness and Opioid Use Disorder in Philadelphia, PA","Presenting Author: – Temple University Hospital Eleanor Stedman, MD (she/her/hers) Co-Author: – Temple University Hospital Andrea Molin, MD Co-Author: – Temple University Hospital Valencia Oglesby, DO Co-Author: – Temple University Hospital Erin Torpey, MD Co-Author: – Temple University Health System Stephanie Spivack, MD Co-Author: – Temple University Hospital Sara K. Schultz, MD FACP FIDSA"
393,1498357,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498357&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg1,1:45 PM – 2:00 PM US PT,Co-Testing: Increasing HIV Testing in Patients Undergoing Sexually Transmitted Infection Evaluation in a Large Integrated Healthcare Network,"Presenting Author: – Intermountain Health Allan M. Seibert, MD (he/him/his) Co-Author: – Intermountain Healthcare Michelle M. Matheu, MD (she/her/hers) Co-Author: – Intermountain Health Whitney Buckel, PharmD Co-Author: – Intermountain Health Tamara Moores Todd, MD Co-Author: – Intermountain Health Caroline MD Vines, MD Co-Author: – Intermountain Health Joseph Bledsoe, MD Co-Author: – Intermountain Health Adam Balls, MD Co-Author: – Intermountain Health James Hellewell, MD Co-Author: – Intermountain Health Randall J. Smout, MS Co-Author: – Intermountain Healthcare Bert K. Lopansri, MD, D(ABMM), FIDSA Co-Author: – Intermountain Healthcare Valoree K. Stanfield, MPH Co-Author: – Intermountain Health Vanessa R. Wormser, DO Co-Author: – Beth Israel Deaconess Medical Center Matt Gwiazdon, MD Co-Author: – Intermountain Healthcare Park Willis, MD Co-Author: – Intermountain Healthcare Anthony Wallin, MD Co-Author: – University of Utah School of Medicine Adam Hersh, MD, PhD Co-Author: – Intermountain Healthcare Payal K. Patel, MD, MPH, FIDSA (she/her/hers) Co-Author: – Intermountain Healthcare Brandon J. Webb, MD Co-Author: – Division of Infectious Diseases, University of Colorado Eddie Stenehjem, MD MSc"
393,1498353,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498353&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg1,2:00 PM – 2:15 PM US PT,Trends in HIV-Related Mortality Among Reproductive-Aged Women in the United States,"Co-Author: – King Edward Medical University M Danial Ali Shah, MD Co-Author: – University of South Florida Morsani College of Medicine Sadaf Aslam, MD Presenting Author: – University of South Florida Lauren E. Rybolt, DO (she/her/hers) Co-Author: – University Hospital Waterford Abeer Fatima, MRCOG Co-Author: – University of South Florida Jacqueline E. Sherbuk, MD Co-Author: – University of South Florida Morsani College of Medicine Charurut Somboonwit, MD"
393,1498349,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498349&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg1,2:15 PM – 2:30 PM US PT,,"Presenting Author: – AdventHealth Sebring Muhammad Sohaib Asghar, MBBS, MD (he/him/his) Co-Author: – AdventHealth Sebring Abuoma Ekpendu, DO Co-Author: – Rapido Clinica Familiar Nisar Ahmed, MBBS Co-Author: – University of Kentucky Muhammad Zain Khalid, MBBS Co-Author: – AdventHealth Sebring Luis Duharte-Vidaurre, MD Co-Author: – AdventHealth Sebring Chad K. Brands, MD"
393,1498345,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498345&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg1,2:30 PM – 2:45 PM US PT,Modified Human Immunodeficiency Virus Testing Algorithm in Rural Missouri (MOdified HIV testing algorithm),"Co-Author: – University of Missouri Andres Bran Acevedo, MD, FACP, FIDSA Presenting Author: – University of Missouri Healthcare Amy Bowers, DO Co-Author: – University of Missouri - Columbia Dima Dandachi, MD, MPH (she/her/hers) Co-Author: – University of Missouri- Columbia Christian Rojas-Moreno, MD"
393,1498339,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498339&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjg1,2:45 PM – 3:00 PM US PT,"Antiretroviral Prophylaxis to Prevent Perinatal HIV Infection in Medicaid-Insured Infants, 2009-2021","Presenting Author: – University of Michigan Mingyue Lu, Master's (she/her/hers) Co-Author: – University of Michigan Kengo Inagaki, MD"
398,1424417,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1424417&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMzEy,3:15 PM – 3:40 PM US PT,We are Made from Stories:  Narrative Medicine and Finding your Inner Writer,"Speaker: – Beth Israel Deaconess Medical Center Wendy Stead, MD (she/her/hers)"
398,1424448,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1424448&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMzEy,3:40 PM – 4:05 PM US PT,"Narrative Medicine as a Method for Deep Engagement with Self, Other, and System","Speaker: – Kaiser Permanente Bernard J. Tyson School of Medicine Deepthiman Gowda, MD, MPH, MS (he/him/his)"
398,1424513,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1424513&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMzEy,4:05 PM – 4:30 PM US PT,Using Poetry in Clinical Care and Education,"Speaker: – Harvard Medical School Amy Ship, MD"
399,1407943,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407943&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMjg4,3:15 PM – 3:40 PM US PT,A Drive into the LVAD infections: approach and management,"Speaker: – Cleveland Clinic Foundation Steven M. Gordon, MD"
399,1407944,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407944&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMjg4,3:40 PM – 4:05 PM US PT,Emo about ECMO: Addressing Infectious Challenges,"Speaker: – Mayo Clinic Maryam Mahmood, M.B., Ch.B. (she/her/hers)"
399,1407942,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407942&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMjg4,4:05 PM – 4:30 PM US PT,Dosing Antimicrobials in Patients Requiring Mechanical Circulatory Support,"Speaker: – Yale New Haven Hospital Mathew Davis, PharmD"
400,1405693,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1405693&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA1Njky,3:15 PM – 3:40 PM US PT,Cytokines and Systemic Inflammation During Neonatal Sepsis,"Speaker: – Mayo Clinic Kathryn Knoop, PhD (she/her/hers)"
400,1405694,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1405694&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA1Njky,3:40 PM – 4:05 PM US PT,Klebsiella Pneumoniae Blood Stream Infection: Host Factors and Immunity,"Speaker: – Massachusetts General Hospital Jason B. Harris, MD MPH"
400,1405691,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1405691&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA1Njky,4:05 PM – 4:30 PM US PT,Sepsis and the Microbiome,Speaker: Robert Kesley
401,1407982,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407982&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIyOTk0,3:15 PM – 3:40 PM US PT,Influential Publications in Healthcare Epidemiology from the Past Year,"Speaker: – University of Maryland School of Medicine Daniel J. Morgan, MD, MS"
401,1407983,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407983&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIyOTk0,3:40 PM – 4:05 PM US PT,Influential Publications in Antimicrobial Stewardship from the Past Year,"Speaker: – Intermountain Health Whitney Buckel, PharmD"
401,1407984,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407984&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIyOTk0,4:05 PM – 4:30 PM US PT,Influential Publications in Public Health from the Past Year,Speaker: Dial Hewlett
402,1411104,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1411104&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDExMTAx,3:15 PM – 3:40 PM US PT,The Challenges in STI management in Latin America,Speaker: Carlos Benites Villafane
402,1411111,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1411111&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDExMTAx,3:40 PM – 4:05 PM US PT,PrEP and Treatment of HIV in LATAM,"Speaker: – Oswaldo Cruz Foundation Valdilea Goncalves Veloso, PhD (she/her/hers)"
402,1411112,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1411112&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDExMTAx,4:05 PM – 4:30 PM US PT,Emerging STIs in The Caribbean,"Speaker: – Universidad Iberoamericana (UNIBE) Robert Paulino-Ramírez, MSc, MPH, DTM&H (he/him/his)"
403,1408065,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408065&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTMy,3:15 PM – 3:40 PM US PT,Working with Surgical Teams to Support Stewardship,"Speaker: – Western Michigan Homer Stryker M.D. School of Medicine Robert G. Sawyer, MD"
403,1408063,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408063&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTMy,3:40 PM – 4:05 PM US PT,Targeting Tough Transplant Cases for Antimicrobial Stewardship,"Speaker: – Yale New Haven Hospital Dayna McManus, PharmD, BCPS, BCIDP"
403,1408064,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408064&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTMy,4:05 PM – 4:30 PM US PT,Evaluating the Evidence for Antimicrobial Stewardship in the OB/GYN Population,"Speaker: – Vanderbilt University Medical Center Casey Smiley, MD (she/her/hers)"
404,1408112,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408112&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDE3Mzg5,3:15 PM – 3:40 PM US PT,COVID-19 in Children:  the Current Landscape in the midst of Vaccine Hesitancy,"Speaker: – Montefiore Medical Center/ Children’s Hospital at Montefiore IJ Anosike, MD, MPH  (she/her/hers)"
404,1408111,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408111&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDE3Mzg5,3:40 PM – 4:05 PM US PT,Pediatric Enteroviruses: Infections from Head to Toe,"Speaker: – University of Colorado/Children's Hospital Colorado Hai D. Nguyen-Tran, MD (she/her/hers)"
404,1408113,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408113&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDE3Mzg5,4:05 PM – 4:30 PM US PT,Adenovirus Infections within the United States: Surveillance and Outbreaks,"Speaker: – Coronavirus and Other Respiratory Viruses Division, National Center for Immunization and Respiratory Diseases, CDC Hannah L. Kirking, MD"
405,1498336,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498336&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjgw,3:15 PM – 3:30 PM US PT,Culture Clash: A Comparison of Approach to Blood Culture Diagnostic Stewardship across 3 Emergency Departments in a Healthcare Network,"Co-Author: – Duke University School of Medicine Rebecca Theophanous, MD Co-Author: – Duke University Rebekah W. Moehring, MD, MPH, FIDSA, FSHEA (she/her/hers) Presenting Author: – Duke University Medical Center Erin Gettler, MD (she/her/hers) Co-Author: – Duke University Timothy Plonk, MD Co-Author: – Duke Raleigh Hospital Jessica Michal, PharmD, BCIDP, AAHIVP Co-Author: – Duke University Kendall Conger, MD Co-Author: – Duke University Rebekah Wrenn, PharmD Co-Author: – Duke University School of Medicine Jessica Seidelman, MD, MPH (she/her/hers)"
