url,tracknames,session_type,title,date,time,location,additional_info,presentation_time,presentation_title,presentation_speaker,presentation_affiliation
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=357,BugHub Stage,BugHub Stage,Lessons and reflections from the COVID-19 Pandemic,"Thursday, October 17, 2024",10:00 AM – 10:25 AM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=358,NextGen ID Lounge; Trainee,Event,Mystery Case Conference,"Thursday, October 17, 2024",10:00 AM – 10:30 AM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=359,Adult ID; Pediatric ID; Trainee,Symposium,"21 - â??I Donâ??t See Raceâ??: The Impact a Colorblind Constitution Has on Clinical Disparities, Medical Education and the Workforce in Infectious Diseases","Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=360,Adult ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,22 - Beyond the 101: Pondering Perplexing Prescribing Issues,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=361,Adult ID; Epi & Infection Control; Trainee,Symposium,23 - Building Your Own Clinical Prediction Model: A Bootcamp for the ID Researcher,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=362,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,24 - Emerging Issues in The Global Mpox Threat,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=363,Adult ID; Pediatric ID; Transplant,Symposium,"25 - Managing Infection in the Era of MDR, XDR and PDR Among Immunocompromised Hosts","Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=364,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant,Symposium,26 - Meeting Resistance: Novel Methods for Antimicrobial Resistance,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=365,Adult ID; Epi & Infection Control; Pediatric ID; Trainee; COVID-19,Symposium,27 - Preparing Your Hospital for the Next Big One,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=366,Adult ID; Epi & Infection Control; Global ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,28 - State-of-the-Art HIV Care and Prevention,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=367,Adult ID; Investigative ID; COVID-19,Oral Abstract,29 - Breaking Ground: ID Clinical Trials,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=368,Adult ID; Pediatric ID; HIV-STD-TB; Investigative ID; Epi & Infection Control; Transplant; COVID-19,Oral Abstract,30 - Emerging Updates on COVID-19 Treatment,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=369,Adult ID; Pediatric ID,Oral Abstract,31 - Mycology Matters: Insights into Fungal Infections,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=370,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,32 - Tackling Gram-Negative Infections in Health Care Settings,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=371,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Interactive Session,33 - Challenging Cases in Pediatrics,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=372,Adult ID; Global ID; Investigative ID; Pediatric ID; Trainee,Interactive Session,34 - Unforgettable Cases in Adult and Pediatric Travel & Tropical Medicine,"Thursday, October 17, 2024",10:30 AM – 11:45 AM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=373,Global BugHub Stage,Global BugHub Stage,Advancing Health Equity in Infectious Diseases Through Community Partnerships: Reflections and a Call to Action,"Thursday, October 17, 2024",12:00 PM – 12:25 PM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=374,BugHub Stage,BugHub Stage,"It's not the DARK side: Understanding Pharma and the "" 7 habits"" as you peek into the other side.","Thursday, October 17, 2024",12:00 PM – 12:25 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=375,Rapid-Fire Poster,Rapid-Fire Poster,35 - Challenging Bacterial Infections,"Thursday, October 17, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 1,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=376,Rapid-Fire Poster,Rapid-Fire Poster,"36 - Spotlight on HIV: Key Insights and Advances, Part 1","Thursday, October 17, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 2,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=377,Rapid-Fire Poster,Rapid-Fire Poster,37 - ID Potpourri: A Mix of Insights and Innovations,"Thursday, October 17, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 3,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=378,Rapid-Fire Poster,Rapid-Fire Poster,38 - Identifying HAI Risks: Laboratory Testing and Beyond,"Thursday, October 17, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 4,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=379,BugHub Stage,BugHub Stage,The top 10 reason why ID physicians and clinicians are the real MVPs,"Thursday, October 17, 2024",12:30 PM – 12:55 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=380,Global BugHub Stage,Global BugHub Stage,Visa Odyssey: Navigating the Infectious Disease Pathway fromÂ FellowshipÂ to Faculty as an International Medical Graduate,"Thursday, October 17, 2024",12:30 PM – 12:55 PM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=381,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,152 - Big Beasts of Clinical Mycology,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=382,Adult ID; Epi & Infection Control; Global ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,"153 - HIV Updates for the Non-HIV Specialist: Principles, Pearls and Pitfalls","Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=383,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,154 - The Growing Threat of H5N1 on US Farms,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=384,Adult ID; Global ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant,Symposium,155 - Imaging Approaches for Patients With Infections and Fever of Unknown Origin,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=385,Adult ID; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,156 - Leveraging the Host Response for Infectious Disease Diagnosis and Pathogen Discovery,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=386,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,157 - Respiratory Viruses: The Big 3,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=387,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,158 - Surgical Issues in Pediatric Infectious Diseases,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=388,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Trainee,Symposium,159 - Whole Genome Sequencing Surveillance for Infection Prevention: Promises and Barriers,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=389,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,160 - ASP Program Development and Evaluation,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=390,Adult ID; Pediatric ID; HIV-STD-TB; Investigative ID; Epi & Infection Control; Transplant; COVID-19,Oral Abstract,161 - Equity is Health: Tackling Social Determinants of Health in ID,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=391,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Oral Abstract,162 - Late Breaker Abstract Session: Practice Changing Abstracts,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=392,Adult ID; Epi & Infection Control,Oral Abstract,163 - Public Health Medley: A Diverse Mix of Topics and Trends,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 408 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=393,HIV-STD-TB; Adult ID; Global ID; Pediatric ID; Trainee; Investigative ID,Oral Abstract,164 - Tracking Trends: Insights into HIV Epidemiology and Testing,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=394,Adult ID; Pediatric ID; Trainee,Interactive Session,165 - Era of Resistance: The Most Difficult Gram-Negative Cases,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=395,Adult ID; Epi & Infection Control; Pediatric ID; Trainee; Transplant,Interactive Session,166 - Friday With the Health Care Epidemiology Pager,"Friday, October 18, 2024",1:45 PM – 3:00 PM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=396,IDBugCrawl; Trainee,Event,"IDBugCrawl: VIP Talk with Barney Graham, MD, PhD","Friday, October 18, 2024",2:00 PM – 2:30 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=397,IDBugCrawl; Trainee,Event,Mix N' Mingle,"Friday, October 18, 2024",2:30 PM – 3:00 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=398,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,"167 - Develop Your Voice, Build Your Craft: Writing to Impact Our ID Community and Our World","Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=399,Adult ID; Pediatric ID; Trainee; Transplant,Symposium,168 - Go With the Flow: Infections and Mechanical Circulatory Support,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=400,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,169 - Host Factors That Predispose to Sepsisâ??,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=401,Epi & Infection Control; Trainee,Symposium,"170 - Influential Publications in Health Care Epidemiology, Antimicrobial Stewardship & Public Health","Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
