Id,Pres ID,time,title,presenter
445,1407868,11:20 AM - 11:45 AM,"This just in: Pediatric and adult RSV immunization policy updates for the 2024-25 respiratory virus seasonSpeaker:  Amadea Britton, MD, SM – Centers for Disease Control and Prevention","Speaker:  Amadea Britton, MD, SM – Centers for Disease Control and Prevention"
446,1407890,10:30 AM - 10:55 AM,"Advancing Antimicrobial Stewardship: Strategies for Optimizing Containment of Antimicrobial Resistance in Latin America and the CaribbeanSpeaker:  Pilar Ramon-Pardo, MD, PhD (she/her/hers) – PAHO/WHO","Speaker:  Pilar Ramon-Pardo, MD, PhD (she/her/hers) – PAHO/WHO"
446,1407891,10:55 AM - 11:20 AM,"Determinants of misuse of antibiotics in hospitalsSpeaker:  Guadalupe Perez, MD, PID, PhD (she/her/hers) – Epidemiology and Infectious Diseases Department. Hospital de Pediatria Garrahan","Speaker:  Guadalupe Perez, MD, PID, PhD (she/her/hers) – Epidemiology and Infectious Diseases Department. Hospital de Pediatria Garrahan"
446,1407889,11:20 AM - 11:45 AM,"Role of pharmacists in antimicrobial stewardship programs in LATAMSpeaker:  JosÃ©  Pablo DÃ­az Madriz, PharmD, MSc – ClÃ­nica BÃ­blica Hospital","Speaker:  JosÃ©  Pablo DÃ­az Madriz, PharmD, MSc – ClÃ­nica BÃ­blica Hospital"
447,1407920,10:30 AM - 10:55 AM,"A One Health understanding of shifting zoonoses in the ArcticSpeaker:  Emily Jenkins, PhD, DVM (she/her/hers) – University of Saskatchewan","Speaker:  Emily Jenkins, PhD, DVM (she/her/hers) – University of Saskatchewan"
447,1402315,10:55 AM - 11:20 AM,"Adaptions of microbial populations in the ArcticSpeaker:  Anders Koch, MD, PhD (he/him/his) – Statens Serum Institut","Speaker:  Anders Koch, MD, PhD (he/him/his) – Statens Serum Institut"
447,1407919,11:20 AM - 11:45 AM,"Building resiliency to address climate sensitive infectious diseaseSpeaker:  Jan C. Semenza, PhD, MS, MPH (he/him/his) – Univeristy of UmeÃ¥, Sweden","Speaker:  Jan C. Semenza, PhD, MS, MPH (he/him/his) – Univeristy of UmeÃ¥, Sweden"
448,1423260,10:30 AM - 10:45 AM,"Physician Compensation Updates, Trends & TipsSpeaker:  Steven K. Schmitt, MD (he/him/his) – Cleveland Clinic Foundation","Speaker:  Steven K. Schmitt, MD (he/him/his) – Cleveland Clinic Foundation"
448,1423258,10:45 AM - 11:00 AM,"Quality/Outcome Based Incentives: The Road to ValueSpeaker:  Rima Abdel Massih, MD – UPMC, University of Pittsburgh","Speaker:  Rima Abdel Massih, MD – UPMC, University of Pittsburgh"
448,1420114,11:00 AM - 11:15 AM,"Gender Equity in CompensationSpeaker:  Trish M. Perl, MD, MSc (she/her/hers) – University of Texas Southwestern Medical Center","Speaker:  Trish M. Perl, MD, MSc (she/her/hers) – University of Texas Southwestern Medical Center"
448,1402362,11:15 AM - 11:30 AM,"Compensation in Adult & Pediatric Academic Settings: Insisting on a Fair AllowanceSpeaker:  Bonnie M. Word, MD, FIDSA (she/her/hers) – Houston Travel Medicine ClinicSpeaker:  Gonzalo Bearman, MD, MPH (he/him/his) – Virginia Commonwealth University","Speaker:  Bonnie M. Word, MD, FIDSA (she/her/hers) – Houston Travel Medicine ClinicSpeaker:  Gonzalo Bearman, MD, MPH (he/him/his) – Virginia Commonwealth University"
448,1402463,11:30 AM - 11:45 AM,"Panel DiscussionPanelist:  Clark BossletPanelist:  Trish M. Perl, MD, MSc (she/her/hers) – University of Texas Southwestern Medical CenterPanelist:  Bonnie M. Word, MD, FIDSA (she/her/hers) – Houston Travel Medicine ClinicPanelist:  Rima Abdel Massih, MD – UPMC, University of PittsburghPanelist:  Gonzalo Bearman, MD, MPH (he/him/his) – Virginia Commonwealth University","Panelist:  Clark BossletPanelist:  Trish M. Perl, MD, MSc (she/her/hers) – University of Texas Southwestern Medical CenterPanelist:  Bonnie M. Word, MD, FIDSA (she/her/hers) – Houston Travel Medicine ClinicPanelist:  Rima Abdel Massih, MD – UPMC, University of PittsburghPanelist:  Gonzalo Bearman, MD, MPH (he/him/his) – Virginia Commonwealth University"
449,1498781,10:30 AM - 10:55 AM,"Dengue: from local risks to global epidemicsSpeaker:  Alfonso C. Hernandez-Romieu, MD, MPH (he/him/his) – CDC","Speaker:  Alfonso C. Hernandez-Romieu, MD, MPH (he/him/his) – CDC"
449,1498935,10:55 AM - 11:20 AM,"Presentation TBD 2Speaker:  Carina Blackmore, DVM, PhD, Dipl ACVPM (09), CPM (she/her/hers) – Florida Department of Health","Speaker:  Carina Blackmore, DVM, PhD, Dipl ACVPM (09), CPM (she/her/hers) – Florida Department of Health"
449,1498936,11:20 AM - 11:45 AM,"Topic 2: Advances in Dengue Prevention: New Insights and Challenges for Vaccination and Vector ControlSpeaker:  Albert I. Ko, MD (he/him/his) – Yale School of Public Health","Speaker:  Albert I. Ko, MD (he/him/his) – Yale School of Public Health"
450,1407996,10:30 AM - 10:55 AM,"The Skin's Color and Clues Not to MissSpeaker:  George Hightower, MD PhD – UCSD","Speaker:  George Hightower, MD PhD – UCSD"
450,1407997,10:55 AM - 11:20 AM,"Skin Manifestations in Immunocompromised ChildrenSpeaker:  Niraj Patel, MD, MS (he/him/his) – Duke University","Speaker:  Niraj Patel, MD, MS (he/him/his) – Duke University"
450,1407998,11:20 AM - 11:45 AM,"Rheumatologic Mimickers of infectious RashesSpeaker:  Imelda Balboni, MD, PhD (she/her/hers) – Stanford University","Speaker:  Imelda Balboni, MD, PhD (she/her/hers) – Stanford University"
451,1462443,10:30 AM - 10:50 AM,"An Assessment of Multi Drug Resistant Organism (MDRO) Reporting Processes in TennesseeSpeaker:  Matthew Lokant, MD – West Virginia University","Speaker:  Matthew Lokant, MD – West Virginia University"
451,1462444,10:50 AM - 11:10 AM,"Antibiotic Allergies in Long-Term Care Settings in Massachusetts: Current State and Paths ForwardSpeaker:  Kap Sum Foong, MD (he/him/his) – Tuft Medical Center","Speaker:  Kap Sum Foong, MD (he/him/his) – Tuft Medical Center"
451,1462448,11:10 AM - 11:30 AM,"A Look at a LEAP YearSpeaker:  Alice Lehman, MD (she/her/hers) – University of Minnesota","Speaker:  Alice Lehman, MD (she/her/hers) – University of Minnesota"
451,1462449,11:30 AM - 11:45 AM,"Quantifying the Environmental Impact of MRSA/VRE Contact Precautions in Los Angeles CountySpeaker:  Pam Lee, MD – Harbor UCLA","Speaker:  Pam Lee, MD – Harbor UCLA"
452,1408091,10:30 AM - 10:55 AM,"Aminopenicillins: Are they still a treatment option for ampicillin-resistant Enterococcus urinary tract infections?Speaker:  Navaneeth Narayanan, PharmD, MPH, BCIDP – Rutgers University Ernest Mario School of Pharmacy & Robert Wood Johnson University Hospital","Speaker:  Navaneeth Narayanan, PharmD, MPH, BCIDP – Rutgers University Ernest Mario School of Pharmacy & Robert Wood Johnson University Hospital"
452,1408093,10:55 AM - 11:20 AM,"How should I select antibiotic agents for the treatment of diabetic foot infections?Speaker:  Sarah B. Doernberg, MD, MAS (she/her/hers) – University of California, San Francisco","Speaker:  Sarah B. Doernberg, MD, MAS (she/her/hers) – University of California, San Francisco"
452,1408092,11:20 AM - 11:45 AM,"Should I avoid piperacillin, tazobactam and vancomycin for patients at risk for acute kidney injury?Speaker:  Kate DeSear, PharmD, BCIDP, AAHIVP, FIDSA (she/her/hers) – UF Health Shands Hospital","Speaker:  Kate DeSear, PharmD, BCIDP, AAHIVP, FIDSA (she/her/hers) – UF Health Shands Hospital"
453,1408125,10:30 AM - 10:55 AM,"Emerging Fungal InfectionsSpeaker:  Tom M. Chiller, MD – Centers for Disease Control and Prevention","Speaker:  Tom M. Chiller, MD – Centers for Disease Control and Prevention"
453,1408124,10:55 AM - 11:20 AM,"Precision Medicine in the Treatment of Fungal InfectionsSpeaker:  Roger BrÃ¼ggemann, PhD, PharmD – Radboud university medical center","Speaker:  Roger BrÃ¼ggemann, PhD, PharmD – Radboud university medical center"
453,1408126,11:20 AM - 11:45 AM,"Comorbidities and Fungal Disease Beyond Immunosuppression: A Global ViewSpeaker:  Dora Edith Corzo-LeÃ³n, MD, PhD (she/her/hers) – Medical Research Council Centre for Medical Mycology","Speaker:  Dora Edith Corzo-LeÃ³n, MD, PhD (she/her/hers) – Medical Research Council Centre for Medical Mycology"
454,1498380,10:30 AM - 10:45 AM,"Association of a Hospital Stress Indicator with Device Associated InfectionsPresenting Author:  Andrea Parriott, MPH, PhD – California Department of Public HealthCo-Author:  Nadia Barahmani, MD, PhD, MS – California Department of Public HealthCo-Author:  Erin Epson, MD – California Department of Public Health","Presenting Author:  Andrea Parriott, MPH, PhD – California Department of Public HealthCo-Author:  Nadia Barahmani, MD, PhD, MS – California Department of Public HealthCo-Author:  Erin Epson, MD – California Department of Public Health"
454,1498376,10:45 AM - 11:00 AM,"Assessment of Disinfectants for Reducing Candida auris Burden on Needleless Connectors: an In Vitro StudyPresenting Author:  Truc Cecilia Tran, PharmD – Houston Methodist Research InstituteCo-Author:  Max W. Adelman, MD, MS (he/him/his) – Houston Methodist HospitalCo-Author:  Shiva Murali, n/a – Houston Methodist Research Institute and Weill Cornell Medical CollegeCo-Author:  Adriana Jimenez, Ph.D – University of Miami Health SystemCo-Author:  Cesar A. Arias, MD, MSc, PhD (he/him/his) – Houston Methodist and Weill Cornell Medical CollegeCo-Author:  Bhavarth S. Shukla, MD, MPH – University of Miami","Presenting Author:  Truc Cecilia Tran, PharmD – Houston Methodist Research InstituteCo-Author:  Max W. Adelman, MD, MS (he/him/his) – Houston Methodist HospitalCo-Author:  Shiva Murali, n/a – Houston Methodist Research Institute and Weill Cornell Medical CollegeCo-Author:  Adriana Jimenez, Ph.D – University of Miami Health SystemCo-Author:  Cesar A. Arias, MD, MSc, PhD (he/him/his) – Houston Methodist and Weill Cornell Medical CollegeCo-Author:  Bhavarth S. Shukla, MD, MPH – University of Miami"
454,1498372,11:00 AM - 11:15 AM,"Methods for Cost-efficient Real-time Whole Genome Sequencing Surveillance for Enhanced Detection of Outbreaks in a Hospital SettingPresenting Author:  Kady D. Waggle, MS (she/her/hers) – University of PittsburghCo-Author:  Marrisa P. Griffifth, BSc  – University of PittsburghCo-Author:  Alecia B. Rokes, n/a – University of PittsburghCo-Author:  Alexander Sundermann, DrPH, CIC, FAPIC – University of PittsburghCo-Author:  Vaughn Cooper, PhD – University of Pittsburgh School of MedicineCo-Author:  Lee Harrison, MD – University of PittsburghCo-Author:  Lora Pless, PhD – University of Pittsburgh","Presenting Author:  Kady D. Waggle, MS (she/her/hers) – University of PittsburghCo-Author:  Marrisa P. Griffifth, BSc  – University of PittsburghCo-Author:  Alecia B. Rokes, n/a – University of PittsburghCo-Author:  Alexander Sundermann, DrPH, CIC, FAPIC – University of PittsburghCo-Author:  Vaughn Cooper, PhD – University of Pittsburgh School of MedicineCo-Author:  Lee Harrison, MD – University of PittsburghCo-Author:  Lora Pless, PhD – University of Pittsburgh"
454,1498368,11:15 AM - 11:30 AM,"MDR Risk Index: Multidrug-Resistant Bacteria Probability Score for General HospitalsCo-Author:  Edna M.M. Leite, MD – Hospital Risoleta Tolentino NevesCo-Author:  Esther Camargos, Nurse – Hospital Risoleta Tolentino Neves - HRTNCo-Author:  Lilian Aguiar, PhD – Hospital Risoleta Tolentino Neves - HRTNCo-Author:  Wagner Luiz De Oliveira, Nurse – Hospital Risoleta Tolentino Neves - HRTNPresenting Author:  BrÃ¡ulio R.G.M Couto, PhD – AMECI â?? AssociaÃ§Ã£o Mineira de Epidemiologia e Controle de InfecÃ§Ãµes","Co-Author:  Edna M.M. Leite, MD – Hospital Risoleta Tolentino NevesCo-Author:  Esther Camargos, Nurse – Hospital Risoleta Tolentino Neves - HRTNCo-Author:  Lilian Aguiar, PhD – Hospital Risoleta Tolentino Neves - HRTNCo-Author:  Wagner Luiz De Oliveira, Nurse – Hospital Risoleta Tolentino Neves - HRTNPresenting Author:  BrÃ¡ulio R.G.M Couto, PhD – AMECI â?? AssociaÃ§Ã£o Mineira de Epidemiologia e Controle de InfecÃ§Ãµes"
454,1498361,11:30 AM - 11:45 AM,"Comparative In Vitro Microbiologic Activity of Two Antimicrobial Intravenous ConnectorsPresenting Author:  Y-Lan Truong, BS (she/her/hers) – UT MD Anderson Cancer CenterCo-Author:  Joel Rosenblatt, PhD – MD Anderson UTCo-Author:  Bahgat Z. Gerges, PhD and MPH (he/him/his) – MD Anderson UTCo-Author:  Ying Jiang, MS – The University of Texas MD Anderson Cancer CenterCo-Author:  Issam I. Raad, Distinguished Professor – MD Anderson UT","Presenting Author:  Y-Lan Truong, BS (she/her/hers) – UT MD Anderson Cancer CenterCo-Author:  Joel Rosenblatt, PhD – MD Anderson UTCo-Author:  Bahgat Z. Gerges, PhD and MPH (he/him/his) – MD Anderson UTCo-Author:  Ying Jiang, MS – The University of Texas MD Anderson Cancer CenterCo-Author:  Issam I. Raad, Distinguished Professor – MD Anderson UT"
455,1498383,10:30 AM - 10:42 AM,"Host Response Profiling from Clinical Metagenomic Sequencing Data for Diagnosis of Central Nervous System InfectionsCo-Author:  Charles Omura, MS – University of California San FranciscoPresenting Author:  Mikael de Lorenzi-Tognon, MD-PhD (he/him/his) – University of California San FranciscoCo-Author:  Patrick Benoit, MD – University of California San FranciscoCo-Author:  Venice Servellita, BS-CLS – University of California San FranciscoCo-Author:  Kafaya Foresythe, n/a – University of California San FranciscoCo-Author:  Noah Brazer, BS – University of California San FranciscoCo-Author:  Miriam Oseguera, BA – University of California San FranciscoCo-Author:  Danielle Ingebrigtsen, BS-CLS – University of California San FranciscoCo-Author:  Jessica Streithorst, BS-CLS – University of California San FranciscoCo-Author:  Doug Stryke, n/a – University of California San FranciscoCo-Author:  Kelsey Zorn, MHS, BA – UCSFCo-Author:  Mary Karalius, MD – University of California San FranciscoCo-Author:  Michael R. Wilson, MD, MAS (he/him/his) – UCSFCo-Author:  Charles Chiu, MD, PhD – UCSF","Co-Author:  Charles Omura, MS – University of California San FranciscoPresenting Author:  Mikael de Lorenzi-Tognon, MD-PhD (he/him/his) – University of California San FranciscoCo-Author:  Patrick Benoit, MD – University of California San FranciscoCo-Author:  Venice Servellita, BS-CLS – University of California San FranciscoCo-Author:  Kafaya Foresythe, n/a – University of California San FranciscoCo-Author:  Noah Brazer, BS – University of California San FranciscoCo-Author:  Miriam Oseguera, BA – University of California San FranciscoCo-Author:  Danielle Ingebrigtsen, BS-CLS – University of California San FranciscoCo-Author:  Jessica Streithorst, BS-CLS – University of California San FranciscoCo-Author:  Doug Stryke, n/a – University of California San FranciscoCo-Author:  Kelsey Zorn, MHS, BA – UCSFCo-Author:  Mary Karalius, MD – University of California San FranciscoCo-Author:  Michael R. Wilson, MD, MAS (he/him/his) – UCSFCo-Author:  Charles Chiu, MD, PhD – UCSF"
455,1498379,10:42 AM - 10:54 AM,"Metagenomic Next-Generation Sequencing of Cerebrospinal Fluid for Central Nervous System Infections: Clinical Factors Associated with Increased Diagnostic YieldPresenting Author:  Patrick Benoit, MD – University of California San FranciscoCo-Author:  Mikael de Lorenzi-Tognon, MD-PhD (he/him/his) – University of California San FranciscoCo-Author:  Noah Brazer, BS – University of California San FranciscoCo-Author:  Emily Kelly, MD-MSc – University of California San FranciscoCo-Author:  Venice Servellita, BS-CLS – University of California San FranciscoCo-Author:  Miriam Oseguera, BA – University of California San FranciscoCo-Author:  Jenny Nguyen, BS – University of California San FranciscoCo-Author:  Jack Tang, BS – University of California San FranciscoCo-Author:  Charles Omura, MS – University of California San FranciscoCo-Author:  Jessica Streithorst, BS-CLS – University of California San FranciscoCo-Author:  Melissa Hillberg, BS-CLS – University of California San FranciscoCo-Author:  Danielle Ingebrigtsen, BS-CLS – University of California San FranciscoCo-Author:  Chengshi Jin, PhD-MS – University of California San FranciscoCo-Author:  Ann Lazar, PhD-MS – University of California San FranciscoCo-Author:  Charles Chiu, MD, PhD – UCSF","Presenting Author:  Patrick Benoit, MD – University of California San FranciscoCo-Author:  Mikael de Lorenzi-Tognon, MD-PhD (he/him/his) – University of California San FranciscoCo-Author:  Noah Brazer, BS – University of California San FranciscoCo-Author:  Emily Kelly, MD-MSc – University of California San FranciscoCo-Author:  Venice Servellita, BS-CLS – University of California San FranciscoCo-Author:  Miriam Oseguera, BA – University of California San FranciscoCo-Author:  Jenny Nguyen, BS – University of California San FranciscoCo-Author:  Jack Tang, BS – University of California San FranciscoCo-Author:  Charles Omura, MS – University of California San FranciscoCo-Author:  Jessica Streithorst, BS-CLS – University of California San FranciscoCo-Author:  Melissa Hillberg, BS-CLS – University of California San FranciscoCo-Author:  Danielle Ingebrigtsen, BS-CLS – University of California San FranciscoCo-Author:  Chengshi Jin, PhD-MS – University of California San FranciscoCo-Author:  Ann Lazar, PhD-MS – University of California San FranciscoCo-Author:  Charles Chiu, MD, PhD – UCSF"
455,1498375,10:54 AM - 11:06 AM,"Clinical Experience with 16S Ribosomal RNA Gene PCR and Sequencing of Normally Sterile Body Fluids and Tissues in Pediatric PatientsPresenting Author:  Guyu Li, M.B.B.S. (he/him/his) – Mayo ClinicCo-Author:  Christopher Reis, MD (he/him/his) – Mayo ClinicCo-Author:  Rebecca M. Kruc, M.D., M.P.H. – Mayo ClinicCo-Author:  Nicholas Streck, PhD, MLS(ASCP) – Mayo ClinicCo-Author:  Elizabeth H. Ristagno, MD, MSc (she/her/hers) – Mayo ClinicCo-Author:  Ziyuan Zhang, B.A. – Harvard T.H. Chan School of Public HealthCo-Author:  Matthew Wolf, MS – Mayo ClinicCo-Author:  James Gaensbauer, MD, MScPH – Mayo ClinicCo-Author:  Robin Patel, MD (she/her/hers) – Mayo Clinic","Presenting Author:  Guyu Li, M.B.B.S. (he/him/his) – Mayo ClinicCo-Author:  Christopher Reis, MD (he/him/his) – Mayo ClinicCo-Author:  Rebecca M. Kruc, M.D., M.P.H. – Mayo ClinicCo-Author:  Nicholas Streck, PhD, MLS(ASCP) – Mayo ClinicCo-Author:  Elizabeth H. Ristagno, MD, MSc (she/her/hers) – Mayo ClinicCo-Author:  Ziyuan Zhang, B.A. – Harvard T.H. Chan School of Public HealthCo-Author:  Matthew Wolf, MS – Mayo ClinicCo-Author:  James Gaensbauer, MD, MScPH – Mayo ClinicCo-Author:  Robin Patel, MD (she/her/hers) – Mayo Clinic"
455,1498371,11:06 AM - 11:18 AM,"Clinical impact of a Streptococcus pneumoniae PCR assay on pleural fluid specimens for children with complicated pneumoniaPresenting Author:  Erin C. Ho, MD (she/her/hers) – University of Colorado School of MedicineCo-Author:  Kaitlin E. Olson, MS Biostatistics – University of Colorado School of MedicineCo-Author:  Molly Butler, PhD – Children's Hospital ColoradoCo-Author:  Meghan C. Birkholz, MSPH – Children's Hospital ColoradoCo-Author:  Kristen Miller, MS – University of Colorado School of MedicineCo-Author:  Sarah A. Jung, PhD – Children's Hospital ColoradoCo-Author:  Edwin J. Asturias, MD – University of Colorado School of MedicineCo-Author:  Samuel R. Dominguez, MD, PhD (he/him/his) – University of Colorado School of Medicine","Presenting Author:  Erin C. Ho, MD (she/her/hers) – University of Colorado School of MedicineCo-Author:  Kaitlin E. Olson, MS Biostatistics – University of Colorado School of MedicineCo-Author:  Molly Butler, PhD – Children's Hospital ColoradoCo-Author:  Meghan C. Birkholz, MSPH – Children's Hospital ColoradoCo-Author:  Kristen Miller, MS – University of Colorado School of MedicineCo-Author:  Sarah A. Jung, PhD – Children's Hospital ColoradoCo-Author:  Edwin J. Asturias, MD – University of Colorado School of MedicineCo-Author:  Samuel R. Dominguez, MD, PhD (he/him/his) – University of Colorado School of Medicine"
455,1498367,11:18 AM - 11:30 AM,"A Randomized Controlled Trial of Rapid Pathogen and Resistance Identification from Positive Blood CulturesPresenting Author:  Shawn Vasoo, MBBS, MRCP, D(ABP), D(ABIM) (Inf Dis), FRCPath – National Centre for Infectious Diseases and Tan Tock Seng Hospital, Dept of Infectious DiseasesCo-Author:  Christine B. Teng, MS(Clinical Pharmacy) BCPS (Infectious Diseases) – National University of SingaporeCo-Author:  Pei Yun Hon, MSc – NCIDCo-Author:  Regina SH Teng, BSc, M(ASCP)i – NCIDCo-Author:  Min Yi Yap, Bsc Pharm – Tan Tock Seng HospitalCo-Author:  Sharon Syn Hui Wee, BSc – Tan Tock Seng HospitalCo-Author:  Jonathan Chia, MBBS (Singapore), FRCPath (UK) (he/him/his) – Tan Tock Seng Hospital, SingaporeCo-Author:  Shehara M. Mendis, MBBS, FRCPath, MBA – Tan Tock Seng HospitalCo-Author:  Ezlyn Binti Izharuddin, MB BCh BAO, MRCP – National Healthcare Group PolyclinicsCo-Author:  Ray JH Lin, MBBS, MMed (Int. Med.), MRCP – Tan Tock Seng HospitalCo-Author:  Po Ying Chia, MBBS,  PhD, MMed (Int. Med.), MRCP(UK) – National Centre for Infectious DiseasesCo-Author:  Rees CS Sim, BSc (Hons) Medical Bioscience – Tan Tock Seng HospitalCo-Author:  Charlene MZ Kang, MSc – National Centre for Infectious DiseasesCo-Author:  Mark Chen, MBBS MPH PhD – National Public Health & Epidemiology Unit (NPHEU), National Centre for Infectious DiseasesCo-Author:  Angela Chow, MBBS, MMed (Public Health), Grad Dip (Family Medicine), PhD – Tan Tock Seng HospitalCo-Author:  Joanne Yoong, PhD – Research For Impact, Singapore; National University of SingaporeCo-Author:  David Lye – National Centre for Infectious DiseasesCo-Author:  Ritu Banerjee, MD, Ph.D (she/her/hers) – Vanderbilt University Medical CenterCo-Author:  Robin Patel, MD (she/her/hers) – Mayo ClinicCo-Author:  Paul Tambyah, MBBS (S'pore), Diplomate, American Board of Internal Medicine and Infectious Diseases – National University Hospital, SingaporeCo-Author:  Partha P. De, MBBS, FRCPath – Tan Tock Seng Hospital","Presenting Author:  Shawn Vasoo, MBBS, MRCP, D(ABP), D(ABIM) (Inf Dis), FRCPath – National Centre for Infectious Diseases and Tan Tock Seng Hospital, Dept of Infectious DiseasesCo-Author:  Christine B. Teng, MS(Clinical Pharmacy) BCPS (Infectious Diseases) – National University of SingaporeCo-Author:  Pei Yun Hon, MSc – NCIDCo-Author:  Regina SH Teng, BSc, M(ASCP)i – NCIDCo-Author:  Min Yi Yap, Bsc Pharm – Tan Tock Seng HospitalCo-Author:  Sharon Syn Hui Wee, BSc – Tan Tock Seng HospitalCo-Author:  Jonathan Chia, MBBS (Singapore), FRCPath (UK) (he/him/his) – Tan Tock Seng Hospital, SingaporeCo-Author:  Shehara M. Mendis, MBBS, FRCPath, MBA – Tan Tock Seng HospitalCo-Author:  Ezlyn Binti Izharuddin, MB BCh BAO, MRCP – National Healthcare Group PolyclinicsCo-Author:  Ray JH Lin, MBBS, MMed (Int. Med.), MRCP – Tan Tock Seng HospitalCo-Author:  Po Ying Chia, MBBS,  PhD, MMed (Int. Med.), MRCP(UK) – National Centre for Infectious DiseasesCo-Author:  Rees CS Sim, BSc (Hons) Medical Bioscience – Tan Tock Seng HospitalCo-Author:  Charlene MZ Kang, MSc – National Centre for Infectious DiseasesCo-Author:  Mark Chen, MBBS MPH PhD – National Public Health & Epidemiology Unit (NPHEU), National Centre for Infectious DiseasesCo-Author:  Angela Chow, MBBS, MMed (Public Health), Grad Dip (Family Medicine), PhD – Tan Tock Seng HospitalCo-Author:  Joanne Yoong, PhD – Research For Impact, Singapore; National University of SingaporeCo-Author:  David Lye – National Centre for Infectious DiseasesCo-Author:  Ritu Banerjee, MD, Ph.D (she/her/hers) – Vanderbilt University Medical CenterCo-Author:  Robin Patel, MD (she/her/hers) – Mayo ClinicCo-Author:  Paul Tambyah, MBBS (S'pore), Diplomate, American Board of Internal Medicine and Infectious Diseases – National University Hospital, SingaporeCo-Author:  Partha P. De, MBBS, FRCPath – Tan Tock Seng Hospital"
455,1498364,11:30 AM - 11:43 AM,"The A-Stop Study: Rapid Tests for Candida Infection in Non-neutropenic Critically-ill Patients - A Multicentre Diagnostic Test Accuracy StudyPresenting Author:  Ronan McMullan, MD – Queens University Belfast","Presenting Author:  Ronan McMullan, MD – Queens University Belfast"
456,1498382,10:30 AM - 10:42 AM,"Global Incidence of Viral Lower Respiratory Tract Disease (LRTD) Episodes and Hospitalizations (2010â??2021) Co-Author:  Ekaterina Maslova, ScD – AstraZenecaCo-Author:  Malin Fageras, PhD – AstraZenecaCo-Author:  Kate W. Gillespie, PhD MPH – Insitute for Health Metrics and EvaluationCo-Author:  Lisa White, PhD – Model Health ltdCo-Author:  Quinn Raferty, MS – Insitute for Health Metrics and EvaluationCo-Author:  Andrei Oros, MS – Insitute for Health Metrics and EvaluationPresenting Author:  Pratik Sinha, MBChB/PhD – Washington University School of Medicine in St. Louis","Co-Author:  Ekaterina Maslova, ScD – AstraZenecaCo-Author:  Malin Fageras, PhD – AstraZenecaCo-Author:  Kate W. Gillespie, PhD MPH – Insitute for Health Metrics and EvaluationCo-Author:  Lisa White, PhD – Model Health ltdCo-Author:  Quinn Raferty, MS – Insitute for Health Metrics and EvaluationCo-Author:  Andrei Oros, MS – Insitute for Health Metrics and EvaluationPresenting Author:  Pratik Sinha, MBChB/PhD – Washington University School of Medicine in St. Louis"
456,1498378,10:42 AM - 10:54 AM,"Hospitalized Patients with Community-Acquired Pneumonia and Structural Lung Disease: A Multicenter AnalysisPresenting Author:  Geroge Doumat, M.D. – Massachusetts General HospitalCo-Author:  Daniel Nielsen, M.S – Michigan MedicineCo-Author:  David Ratz, MS – VA Ann Arbor Health SystemCo-Author:  Jennifer Horowitz, MA – Michigan MedicineCo-Author:  Elizabeth McLaughlin, MS, RN – Michigan MedicineCo-Author:  Tawny Czilok, MHI, BSN, RN – Michigan MedicineCo-Author:  Anurag Malani, MD – Trinity Health MichiganCo-Author:  Danielle Osterholzer, MD – Hurley Medical Center/Michigan State University College of Human MedicineCo-Author:  Ashwin Gupta, MD – Michigan MedicineCo-Author:  Tejal N. Gandhi, MD – Michigan MedicineCo-Author:  Lindsay A. Petty, MD – University of MichiganCo-Author:  Louis Saravolatz, MD – Michigan MedicineCo-Author:  Scott A. Flanders, MD – University of Michigan/Michigan MedicineCo-Author:  Valerie Vaughn, MD, MSc – University of Utah Medical School","Presenting Author:  Geroge Doumat, M.D. – Massachusetts General HospitalCo-Author:  Daniel Nielsen, M.S – Michigan MedicineCo-Author:  David Ratz, MS – VA Ann Arbor Health SystemCo-Author:  Jennifer Horowitz, MA – Michigan MedicineCo-Author:  Elizabeth McLaughlin, MS, RN – Michigan MedicineCo-Author:  Tawny Czilok, MHI, BSN, RN – Michigan MedicineCo-Author:  Anurag Malani, MD – Trinity Health MichiganCo-Author:  Danielle Osterholzer, MD – Hurley Medical Center/Michigan State University College of Human MedicineCo-Author:  Ashwin Gupta, MD – Michigan MedicineCo-Author:  Tejal N. Gandhi, MD – Michigan MedicineCo-Author:  Lindsay A. Petty, MD – University of MichiganCo-Author:  Louis Saravolatz, MD – Michigan MedicineCo-Author:  Scott A. Flanders, MD – University of Michigan/Michigan MedicineCo-Author:  Valerie Vaughn, MD, MSc – University of Utah Medical School"
