session_id,session_type,session_title,session_date,session_location,presentation_id,presentation_time,presentation_title,speaker_name,speaker_affiliation
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607487,10:50 AM - 12:15 PM,Careers in Hospital Epidemiology and Infection Prevention,"Lisa L. Maragakis, MD, MPH (she/her/hers)",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1606905,10:50 AM - 12:15 PM,Careers in Industry,"Anu Osinusi, MD",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607485,10:50 AM - 12:15 PM,Careers in Medical Education,"Jennifer O. Spicer, MD, MPH, MHPE",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607484,10:50 AM - 12:15 PM,Careers in Public Health,"Candice J. McNeil, MD, MPH (she/her/hers)",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607483,10:50 AM - 12:15 PM,Careers in Research,"Cesar A. Arias, MD/PhD",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607486,10:50 AM - 12:15 PM,Careers in Transplant/Oncology ID - no slides needed,"Maricar F. Malinis, MD (she/her/hers)",
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607481,11:20 AM - 11:45 AM,Career Breakouts Round 2,,
678,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607480,11:50 AM - 12:15 PM,Career Breakouts Round 3,,
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645627,8:00 AM - 8:10 AM,Pediatric Fellows' Day Welcome,"Grant C. Paulsen, MD (he/him/his)",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645628,8:10 AM - 9:50 AM,Case Presentations,"Tanvi S. Sharma, MD, MPH (she/her/hers)",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1676945,8:15 AM - 8:30 AM,Case Presentation #1,"Charlotte Formeller, MD (she/her/hers)",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1676942,8:30 AM - 8:45 AM,Case Presentation #2,"Brent D. Nelson, DO",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1676949,8:45 AM - 9:00 AM,Case Presentation #3,"Veronica Santos Canellas, MD",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1676947,9:00 AM - 9:15 AM,Case Presentation #4,"Laura Pineros, Pediatric Infectious diseases fellow",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1676950,9:15 AM - 9:30 AM,Case Presentation #5,"Amna AlSaihati, MBBS",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645629,9:50 AM - 10:00 AM,BREAK,,
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645630,10:00 AM - 10:15 AM,Career Breakout Introductions,"John C. Christenson, MD (he/him/his)",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645631,10:15 AM - 10:40 AM,Career Breakout 1,,
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645632,10:40 AM - 11:05 AM,Career Breakout 2,,
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645633,11:05 AM - 11:30 AM,Career Breakout 3,,
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645634,11:30 AM - 12:10 PM,How to get your first job: Reflections from a Chair,"William Steinbach, MD",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645635,12:10 PM - 12:15 PM,Pediatric Fellows' Day Concluding Remarks,"Grant C. Paulsen, MD (he/him/his)",
679,Premeeting Workshop,PW05 - Pediatric Fellows' Day ($),"Sunday, October 19, 2025",B213-B214,1645636,12:15 PM - 1:00 PM,Pediatric Fellows' Day Lunch,,
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607351,8:00 AM - 9:50 AM,Case Presentations,"Natasha Chida, MD, MSPH",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676941,8:10 AM - 8:25 AM,Case Presentation #1,"Ana Khazan, MD, MPH (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676943,8:25 AM - 8:40 AM,Case Presentation #2,"Samar Waqar, MD, MBBS",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676946,8:40 AM - 8:55 AM,Case Presentation #3,"Jillian L. Peters, MD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676948,8:55 AM - 9:10 AM,Case Presentation #4,"Rahma AlDhaheri, MD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676951,9:10 AM - 9:25 AM,Case Presentation #5,"Deesha Bhojwani, MD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676955,9:40 AM - 9:55 AM,Case Presentation #7,"Rebekah Thompson, MD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607496,10:00 AM - 10:25 AM,Compensation & Legal Review,Clark Bosslet,
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607491,10:25 AM - 10:45 AM,Career Breakouts Introductions,,
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607490,10:50 AM - 11:15 AM,Career Breakouts Round 1,,
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607482,10:50 AM - 12:15 PM,Careers in Antimicrobial Stewardship,"Payal K. Patel, MD, MPH, FIDSA (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607489,10:50 AM - 12:15 PM,Careers in Clinical Practice,"George Diaz, MD, FIDSA (he/him/his)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607488,10:50 AM - 12:15 PM,Careers in Global Health,"Krutika Kuppalli, MD, FIDSA (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607487,10:50 AM - 12:15 PM,Careers in Hospital Epidemiology and Infection Prevention,"Lisa L. Maragakis, MD, MPH (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1606905,10:50 AM - 12:15 PM,Careers in Industry,"Anu Osinusi, MD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607485,10:50 AM - 12:15 PM,Careers in Medical Education,"Jennifer O. Spicer, MD, MPH, MHPE",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607484,10:50 AM - 12:15 PM,Careers in Public Health,"Candice J. McNeil, MD, MPH (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607483,10:50 AM - 12:15 PM,Careers in Research,"Cesar A. Arias, MD/PhD",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607486,10:50 AM - 12:15 PM,Careers in Transplant/Oncology ID - no slides needed,"Maricar F. Malinis, MD (she/her/hers)",
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607481,11:20 AM - 11:45 AM,Career Breakouts Round 2,,
680,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607480,11:50 AM - 12:15 PM,Career Breakouts Round 3,,
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607351,8:00 AM - 9:50 AM,Case Presentations,"Natasha Chida, MD, MSPH",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676941,8:10 AM - 8:25 AM,Case Presentation #1,"Ana Khazan, MD, MPH (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676943,8:25 AM - 8:40 AM,Case Presentation #2,"Samar Waqar, MD, MBBS",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676946,8:40 AM - 8:55 AM,Case Presentation #3,"Jillian L. Peters, MD",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676948,8:55 AM - 9:10 AM,Case Presentation #4,"Rahma AlDhaheri, MD",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676951,9:10 AM - 9:25 AM,Case Presentation #5,"Deesha Bhojwani, MD",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1676953,9:25 AM - 9:40 AM,Case Presentation #6,"Annie McGregor, DO",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607496,10:00 AM - 10:25 AM,Compensation & Legal Review,Clark Bosslet,
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607491,10:25 AM - 10:45 AM,Career Breakouts Introductions,,
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607490,10:50 AM - 11:15 AM,Career Breakouts Round 1,,
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607482,10:50 AM - 12:15 PM,Careers in Antimicrobial Stewardship,"Payal K. Patel, MD, MPH, FIDSA (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607489,10:50 AM - 12:15 PM,Careers in Clinical Practice,"George Diaz, MD, FIDSA (he/him/his)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607488,10:50 AM - 12:15 PM,Careers in Global Health,"Krutika Kuppalli, MD, FIDSA (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607487,10:50 AM - 12:15 PM,Careers in Hospital Epidemiology and Infection Prevention,"Lisa L. Maragakis, MD, MPH (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1606905,10:50 AM - 12:15 PM,Careers in Industry,"Anu Osinusi, MD",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607485,10:50 AM - 12:15 PM,Careers in Medical Education,"Jennifer O. Spicer, MD, MPH, MHPE",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607484,10:50 AM - 12:15 PM,Careers in Public Health,"Candice J. McNeil, MD, MPH (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607483,10:50 AM - 12:15 PM,Careers in Research,"Cesar A. Arias, MD/PhD",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607486,10:50 AM - 12:15 PM,Careers in Transplant/Oncology ID - no slides needed,"Maricar F. Malinis, MD (she/her/hers)",
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607481,11:20 AM - 11:45 AM,Career Breakouts Round 2,,
681,Premeeting Workshop,PW04 - Fellows' Day Workshop ($),"Sunday, October 19, 2025",B302-B304,1607480,11:50 AM - 12:15 PM,Career Breakouts Round 3,,
682,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676958,10:30 AM - 10:45 AM,Case Presentation #1,"Maren Bell-Do, MD",
682,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676959,11:00 AM - 11:15 AM,Case Presentation #3,"Calvin Albrecht, MD",
682,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679397,11:15 AM - 11:30 AM,Case Presentation #4,Ava Diarra,
682,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679399,11:30 AM - 11:45 AM,Case Presentation #5,Rucha Karad,
683,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676956,10:45 AM - 11:00 AM,Case Presentation #2,"Taniela M. Bes, MD, PhD (she/her/hers)",
683,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676959,11:00 AM - 11:15 AM,Case Presentation #3,"Calvin Albrecht, MD",
683,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679397,11:15 AM - 11:30 AM,Case Presentation #4,Ava Diarra,
683,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679399,11:30 AM - 11:45 AM,Case Presentation #5,Rucha Karad,
684,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676958,10:30 AM - 10:45 AM,Case Presentation #1,"Maren Bell-Do, MD",
684,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676956,10:45 AM - 11:00 AM,Case Presentation #2,"Taniela M. Bes, MD, PhD (she/her/hers)",
684,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679397,11:15 AM - 11:30 AM,Case Presentation #4,Ava Diarra,
684,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679399,11:30 AM - 11:45 AM,Case Presentation #5,Rucha Karad,
685,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678797,4:45 PM - 5:20 PM,Awards Presentation,,
685,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678714,5:20 PM - 5:45 PM,Lecture Title TBD,"H. Keipp Talbot, MD MPH FIDSA",
685,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607876,5:45 PM - 6:00 PM,"Standing Together, Protecting Health: IDSA's Call to Action","​​​​Tina Q. Tan, MD, MD (she/her/hers)",
686,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607638,9:15 AM - 9:25 AM,Awards Presentation,,
686,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678800,9:25 AM - 9:50 AM,Lessons from a Life in Epidemics,"Judith Feinberg, MD (she/her/hers)",
686,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678801,9:50 AM - 10:00 AM,HIVMA Update,"Colleen F. Kelley, MD, MPH (she/her/hers)",
687,Named Lecture,107 - Maxwell Finland Lecture,"Tuesday, October 21, 2025",Ballroom (Hall B1),1678712,9:15 AM - 9:35 AM,Awards Presentation,,
688,Named Lecture,196 - Joseph E. Smadel Lecture,"Wednesday, October 22, 2025",Ballroom (Hall B1),1608022,9:15 AM - 9:35 AM,Awards Presentation,,
688,Named Lecture,196 - Joseph E. Smadel Lecture,"Wednesday, October 22, 2025",Ballroom (Hall B1),1678798,9:35 AM - 10:00 AM,Lecture Title TBD,"Dimitrios P. Kontoyiannis, MD, MS, ScD, PhD",
689,Named Lecture,107 - Maxwell Finland Lecture,"Tuesday, October 21, 2025",Ballroom (Hall B1),1678702,9:35 AM - 10:00 AM,Antimicrobial Resistance at the Bedside: Translating Science into Patient Outcomes,"Cesar A. Arias, MD/PhD",
690,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678797,4:45 PM - 5:20 PM,Awards Presentation,,
690,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607876,5:45 PM - 6:00 PM,"Standing Together, Protecting Health: IDSA's Call to Action","​​​​Tina Q. Tan, MD, MD (she/her/hers)",
691,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678714,5:20 PM - 5:45 PM,Lecture Title TBD,"H. Keipp Talbot, MD MPH FIDSA",
691,Named Lecture,93 - John F. Enders Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607876,5:45 PM - 6:00 PM,"Standing Together, Protecting Health: IDSA's Call to Action","​​​​Tina Q. Tan, MD, MD (she/her/hers)",
692,Named Lecture,196 - Joseph E. Smadel Lecture,"Wednesday, October 22, 2025",Ballroom (Hall B1),1608022,9:15 AM - 9:35 AM,Awards Presentation,,
693,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607638,9:15 AM - 9:25 AM,Awards Presentation,,
693,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678801,9:50 AM - 10:00 AM,HIVMA Update,"Colleen F. Kelley, MD, MPH (she/her/hers)",
694,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1607638,9:15 AM - 9:25 AM,Awards Presentation,,
694,Named Lecture,20 - Edward H. Kass Lecture,"Monday, October 20, 2025",Ballroom (Hall B1),1678800,9:25 AM - 9:50 AM,Lessons from a Life in Epidemics,"Judith Feinberg, MD (she/her/hers)",
695,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676958,10:30 AM - 10:45 AM,Case Presentation #1,"Maren Bell-Do, MD",
695,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676956,10:45 AM - 11:00 AM,Case Presentation #2,"Taniela M. Bes, MD, PhD (she/her/hers)",
695,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676959,11:00 AM - 11:15 AM,Case Presentation #3,"Calvin Albrecht, MD",
695,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679399,11:30 AM - 11:45 AM,Case Presentation #5,Rucha Karad,
696,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676958,10:30 AM - 10:45 AM,Case Presentation #1,"Maren Bell-Do, MD",
696,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676956,10:45 AM - 11:00 AM,Case Presentation #2,"Taniela M. Bes, MD, PhD (she/her/hers)",
696,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1676959,11:00 AM - 11:15 AM,Case Presentation #3,"Calvin Albrecht, MD",
696,Interactive Session,26 - Challenging Cases in Infectious Diseases,"Monday, October 20, 2025",Ballroom (Hall B1),1679397,11:15 AM - 11:30 AM,Case Presentation #4,Ava Diarra,
702,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680305,8:12 AM - 8:24 AM,Clinical Validation and Mechanistic Understanding of Novel DNA pol IIIC Inhibitors to treat Gram-positive Bacterial Infections: Ibezapolstat advancing into global Phase 3 Clinical Trials for C. difficile Infection,Robert J. DeLuccia,
702,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680304,8:24 AM - 8:36 AM,"MRX-5 MicuRx Pharmaceuticals, Inc.","Regis A. Vilchez, MD,PhD",
702,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680306,8:36 AM - 8:48 AM,"Developing bispecific monoclonal antibody (mAb) therapies, gremubamab and AZD0292, targeted against Pseudomonas aeruginosa sponsored by AstraZeneca","Tope Oyedele, MD (he/him/his)",
702,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680307,8:48 AM - 9:00 AM,"Pritelivir, a nonnucleoside helicase-primase inhibitor, for the treatment of herpes simplex virus (HSV) infections in Phase 3 clinical development.","Alexander Birkmann, PhD (he/him/his)",
703,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680303,8:00 AM - 8:12 AM,Nacubactam (OP0595): a Novel Triple-Action Diazabicyclooctane in Combination with Cefepime or Aztreonam,"Hayato Okade, Ph.D",
703,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680305,8:12 AM - 8:24 AM,Clinical Validation and Mechanistic Understanding of Novel DNA pol IIIC Inhibitors to treat Gram-positive Bacterial Infections: Ibezapolstat advancing into global Phase 3 Clinical Trials for C. difficile Infection,Robert J. DeLuccia,
703,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680306,8:36 AM - 8:48 AM,"Developing bispecific monoclonal antibody (mAb) therapies, gremubamab and AZD0292, targeted against Pseudomonas aeruginosa sponsored by AstraZeneca","Tope Oyedele, MD (he/him/his)",
703,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680307,8:48 AM - 9:00 AM,"Pritelivir, a nonnucleoside helicase-primase inhibitor, for the treatment of herpes simplex virus (HSV) infections in Phase 3 clinical development.","Alexander Birkmann, PhD (he/him/his)",
704,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680303,8:00 AM - 8:12 AM,Nacubactam (OP0595): a Novel Triple-Action Diazabicyclooctane in Combination with Cefepime or Aztreonam,"Hayato Okade, Ph.D",
704,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680304,8:24 AM - 8:36 AM,"MRX-5 MicuRx Pharmaceuticals, Inc.","Regis A. Vilchez, MD,PhD",
704,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680306,8:36 AM - 8:48 AM,"Developing bispecific monoclonal antibody (mAb) therapies, gremubamab and AZD0292, targeted against Pseudomonas aeruginosa sponsored by AstraZeneca","Tope Oyedele, MD (he/him/his)",
704,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680307,8:48 AM - 9:00 AM,"Pritelivir, a nonnucleoside helicase-primase inhibitor, for the treatment of herpes simplex virus (HSV) infections in Phase 3 clinical development.","Alexander Birkmann, PhD (he/him/his)",
705,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680303,8:00 AM - 8:12 AM,Nacubactam (OP0595): a Novel Triple-Action Diazabicyclooctane in Combination with Cefepime or Aztreonam,"Hayato Okade, Ph.D",
705,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680305,8:12 AM - 8:24 AM,Clinical Validation and Mechanistic Understanding of Novel DNA pol IIIC Inhibitors to treat Gram-positive Bacterial Infections: Ibezapolstat advancing into global Phase 3 Clinical Trials for C. difficile Infection,Robert J. DeLuccia,
705,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680304,8:24 AM - 8:36 AM,"MRX-5 MicuRx Pharmaceuticals, Inc.","Regis A. Vilchez, MD,PhD",
705,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680307,8:48 AM - 9:00 AM,"Pritelivir, a nonnucleoside helicase-primase inhibitor, for the treatment of herpes simplex virus (HSV) infections in Phase 3 clinical development.","Alexander Birkmann, PhD (he/him/his)",
706,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680303,8:00 AM - 8:12 AM,Nacubactam (OP0595): a Novel Triple-Action Diazabicyclooctane in Combination with Cefepime or Aztreonam,"Hayato Okade, Ph.D",
706,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680305,8:12 AM - 8:24 AM,Clinical Validation and Mechanistic Understanding of Novel DNA pol IIIC Inhibitors to treat Gram-positive Bacterial Infections: Ibezapolstat advancing into global Phase 3 Clinical Trials for C. difficile Infection,Robert J. DeLuccia,
706,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680304,8:24 AM - 8:36 AM,"MRX-5 MicuRx Pharmaceuticals, Inc.","Regis A. Vilchez, MD,PhD",
706,Symposium,15 - New Antimicrobials in the Pipeline,"Monday, October 20, 2025",B302-B304,1680306,8:36 AM - 8:48 AM,"Developing bispecific monoclonal antibody (mAb) therapies, gremubamab and AZD0292, targeted against Pseudomonas aeruginosa sponsored by AstraZeneca","Tope Oyedele, MD (he/him/his)",
707,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680309,8:20 AM - 8:40 AM,Rapid Diagnostics at the Point of Need,Rishi Joshi,
707,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680310,8:40 AM - 9:00 AM,Rapid MALDI-ToF preparation from Q-linea,"Natalie Brown, MBA, B.S.",
708,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680308,8:00 AM - 8:20 AM,ONETest™ PathoGenome: A New Class of Targeted Metagenomic Assay for Diagnosing Infection,"Mohammad Qadir, PhD (he/him/his)",
708,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680310,8:40 AM - 9:00 AM,Rapid MALDI-ToF preparation from Q-linea,"Natalie Brown, MBA, B.S.",
709,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680308,8:00 AM - 8:20 AM,ONETest™ PathoGenome: A New Class of Targeted Metagenomic Assay for Diagnosing Infection,"Mohammad Qadir, PhD (he/him/his)",
709,Symposium,190 - New ID Diagnostics in the Pipeline,"Wednesday, October 22, 2025",B302-B304,1680309,8:20 AM - 8:40 AM,Rapid Diagnostics at the Point of Need,Rishi Joshi,
740,Symposium,30 - Lessons Learned in Biopreparedness and Biocontainment: Lassa Fever in the Midwest,"Monday, October 20, 2025",B206,1607633,10:30 AM - 10:39 AM,Background and Clinical Presentation,"Karen Brust, MD",
740,Symposium,30 - Lessons Learned in Biopreparedness and Biocontainment: Lassa Fever in the Midwest,"Monday, October 20, 2025",B206,1607609,10:39 AM - 10:48 AM,Epidemiologic Investigation and Public Health Response,"Matt Donahue, MD (he/him/his)",
